Date,Race,Rank,Rider,CQ
25/05/2014,World Ports Classic,20.,TSATEVICH Alexei,5
25/05/2014,"World Ports Classic, Stage 2 : Antwerpen - Rotterdam",16.,TSATEVICH Alexei,0
4/05/2014,Tour de Romandie,85.,TSATEVICH Alexei,5
4/05/2014,"Tour de Romandie, Stage 5 : Neuchâtel - Neuchâtel I.T.T.",58.,TSATEVICH Alexei,0
3/05/2014,"Tour de Romandie, Stage 4 : Fribourg - Fribourg",92.,TSATEVICH Alexei,0
2/05/2014,"Tour de Romandie, Stage 3 : Le Bouveret - Aigle",90.,TSATEVICH Alexei,0
1/05/2014,"Tour de Romandie, Stage 2 : Sion - Montreux",4.,TSATEVICH Alexei,8
30/04/2014,"Tour de Romandie, Stage 1 : Brigerbad - Sion",57.,TSATEVICH Alexei,0
29/04/2014,"Tour de Romandie, Prologue : Ascona I.T.T.",103.,TSATEVICH Alexei,0
17/04/2014,GP de Denain - Porte du Hainaut,32.,TSATEVICH Alexei,0
16/04/2014,Brabantse Pijl,10.,TSATEVICH Alexei,26
11/04/2014,Circuit de la Sarthe - Pays de la Loire,33.,TSATEVICH Alexei,0
11/04/2014,"Circuit de la Sarthe - Pays de la Loire, Stage 5 : Abbaye-de-l'Epau - La Ferté-Bernard",13.,TSATEVICH Alexei,0
8/04/2014,"Circuit de la Sarthe - Pays de la Loire, Stage 1 : Saint-Jean-de-Monts - Saint-Géréon",19.,TSATEVICH Alexei,0
6/04/2014,Ronde van Vlaanderen,82.,TSATEVICH Alexei,5
30/03/2014,Gent - Wevelgem,7.,TSATEVICH Alexei,66
28/03/2014,E3 Prijs Vlaanderen - Harelbeke,74.,TSATEVICH Alexei,5
26/03/2014,Dwars door Vlaanderen,104.,TSATEVICH Alexei,0
16/03/2014,Paris - Nice,81.,TSATEVICH Alexei,5
16/03/2014,"Paris - Nice, Stage 8 : Nice - Nice",97.,TSATEVICH Alexei,0
15/03/2014,"Paris - Nice, Stage 7 : Mougins - Biot",113.,TSATEVICH Alexei,0
14/03/2014,"Paris - Nice, Stage 6 : Saint-Saturnin-les-Avignon - Fayence",109.,TSATEVICH Alexei,0
13/03/2014,"Paris - Nice, Stage 5 : Crèche-sur-Saône - Rive-de-Gier",22.,TSATEVICH Alexei,0
12/03/2014,"Paris - Nice, Stage 4 : Nevers - Belleville",75.,TSATEVICH Alexei,0
11/03/2014,"Paris - Nice, Stage 3 : Toucy - Magny-Cours",27.,TSATEVICH Alexei,0
10/03/2014,"Paris - Nice, Stage 2 : Rambouillet - Saint-Georges-sur-Baulche",141.,TSATEVICH Alexei,0
9/03/2014,"Paris - Nice, Stage 1 : Mantes-La-Jolie - Mantes-La-Jolie",104.,TSATEVICH Alexei,0
5/03/2014,Le Samyn,2.,TSATEVICH Alexei,48
1/03/2014,Omloop Het Nieuwsblad,88.,TSATEVICH Alexei,0
23/02/2014,Volta ao Algarve,96.,TSATEVICH Alexei,0
23/02/2014,"Volta ao Algarve, Stage 5 : Tavira - Vilamoura",6.,TSATEVICH Alexei,0
19/02/2014,"Volta ao Algarve, Stage 1 : Faro - Albufeira",9.,TSATEVICH Alexei,0
14/02/2014,Tour of Qatar,74.,TSATEVICH Alexei,0
14/02/2014,"Tour of Qatar, Stage 6 : Mesaieed - Doha",16.,TSATEVICH Alexei,0
12/02/2014,"Tour of Qatar, Stage 4 : Dukhan - Mesaieed",18.,TSATEVICH Alexei,0
15/05/2014,"Giro d'Italia, Stage 6 : Sassano - Montecassino",DNF,VICIOSO ARCOS Angel,0
14/05/2014,"Giro d'Italia, Stage 5 : Taranto - Viggiano",72.,VICIOSO ARCOS Angel,0
13/05/2014,"Giro d'Italia, Stage 4 : Giovinazzo - Bari",187.,VICIOSO ARCOS Angel,0
11/05/2014,"Giro d'Italia, Stage 3 : Armagh (Gbr) - Dublin (Irl)",107.,VICIOSO ARCOS Angel,0
10/05/2014,"Giro d'Italia, Stage 2 : Belfast (Gbr) - Belfast (Gbr)",170.,VICIOSO ARCOS Angel,0
9/05/2014,"Giro d'Italia, Stage 1 : Belfast (Gbr) T.T.T.",19.,VICIOSO ARCOS Angel,0
27/04/2014,Liège - Bastogne - Liège,50.,VICIOSO ARCOS Angel,5
23/04/2014,Flèche Wallonne,73.,VICIOSO ARCOS Angel,5
20/04/2014,Amstel Gold Race,64.,VICIOSO ARCOS Angel,5
30/03/2014,Volta a Catalunya,91.,VICIOSO ARCOS Angel,5
30/03/2014,"Volta a Catalunya, Stage 7 : Barcelona - Barcelona",89.,VICIOSO ARCOS Angel,0
29/03/2014,"Volta a Catalunya, Stage 6 : El Vendrell - Vilanova i la Geltru",86.,VICIOSO ARCOS Angel,0
28/03/2014,"Volta a Catalunya, Stage 5 : Llanars-Vall de Camprodon - Valls",122.,VICIOSO ARCOS Angel,0
27/03/2014,"Volta a Catalunya, Stage 4 : Alp - Vallter 2000/Setcases",103.,VICIOSO ARCOS Angel,0
26/03/2014,"Volta a Catalunya, Stage 3 : Banyoles - Alp/La Molina",150.,VICIOSO ARCOS Angel,0
25/03/2014,"Volta a Catalunya, Stage 2 : Mataro - Girona",60.,VICIOSO ARCOS Angel,0
24/03/2014,"Volta a Catalunya, Stage 1 : Calella - Calella",160.,VICIOSO ARCOS Angel,0
23/03/2014,Milano - Sanremo,DNF,VICIOSO ARCOS Angel,0
18/03/2014,Tirreno - Adriatico,50.,VICIOSO ARCOS Angel,5
18/03/2014,"Tirreno - Adriatico, Stage 7 : San Benedetto del Tronto I.T.T.",93.,VICIOSO ARCOS Angel,0
17/03/2014,"Tirreno - Adriatico, Stage 6 : Bucchianico - Porto Sant'Elpidio",76.,VICIOSO ARCOS Angel,0
16/03/2014,"Tirreno - Adriatico, Stage 5 : Amatrice - Guardiagrele",84.,VICIOSO ARCOS Angel,0
15/03/2014,"Tirreno - Adriatico, Stage 4 : Indicatore - Cittareale (Selva Rotonda)",42.,VICIOSO ARCOS Angel,0
14/03/2014,"Tirreno - Adriatico, Stage 3 : Cascina - Arezzo",92.,VICIOSO ARCOS Angel,0
13/03/2014,"Tirreno - Adriatico, Stage 2 : San Vincenzo - Cascina",130.,VICIOSO ARCOS Angel,0
12/03/2014,"Tirreno - Adriatico, Stage 1 : Donoratico - San Vincenzo T.T.T.",19.,VICIOSO ARCOS Angel,0
9/03/2014,Roma Maxima,11.,VICIOSO ARCOS Angel,10
8/03/2014,Strade Bianche,15.,VICIOSO ARCOS Angel,6
6/03/2014,GP Citta di Camaiore,23.,VICIOSO ARCOS Angel,0
8/02/2014,Dubai Tour,22.,VICIOSO ARCOS Angel,4
26/01/2014,Tour de San Luis,90.,VICIOSO ARCOS Angel,0
5/10/2014,Il Lombardia,DNF,VORGANOV Eduard,0
1/10/2014,Milano - Torino,24.,VORGANOV Eduard,5
21/09/2014,GP Industria & Commercio di Prato,35.,VORGANOV Eduard,0
14/09/2014,Vuelta a España,46.,VORGANOV Eduard,20
14/09/2014,"Vuelta a España, Stage 21 : Santiago de Compostela I.T.T.",156.,VORGANOV Eduard,0
13/09/2014,"Vuelta a España, Stage 20 : Santa Estebo de Ribas do Sil - Ancares",53.,VORGANOV Eduard,0
12/09/2014,"Vuelta a España, Stage 19 : Salvaterra de Miño - Cangas do Morazzo",14.,VORGANOV Eduard,0
11/09/2014,"Vuelta a España, Stage 18 : La Estrada - Monte Castrove en Meis",32.,VORGANOV Eduard,0
10/09/2014,"Vuelta a España, Stage 17 : Ortigueira - La Coruña",74.,VORGANOV Eduard,0
8/09/2014,"Vuelta a España, Stage 16 : San Martin del Rey Aurelio - Lagos de Somiedo",107.,VORGANOV Eduard,0
7/09/2014,"Vuelta a España, Stage 15 : Oviedo - Lagos de Covadonga",69.,VORGANOV Eduard,0
6/09/2014,"Vuelta a España, Stage 14 : Santander - La Camperona",56.,VORGANOV Eduard,0
5/09/2014,"Vuelta a España, Stage 13 : Belorado - Obregon",88.,VORGANOV Eduard,0
4/09/2014,"Vuelta a España, Stage 12 : Logroño - Logroño",49.,VORGANOV Eduard,0
3/09/2014,"Vuelta a España, Stage 11 : Pamplona - San Miguel de Aralar",185.,VORGANOV Eduard,0
2/09/2014,"Vuelta a España, Stage 10 : Santa Maria de Veruela - Borja I.T.T.",104.,VORGANOV Eduard,0
31/08/2014,"Vuelta a España, Stage 9 : Carboneras de Guadazon - Estacion de Valdelinares",15.,VORGANOV Eduard,0
30/08/2014,"Vuelta a España, Stage 8 : Baeza - Albacete",30.,VORGANOV Eduard,0
29/08/2014,"Vuelta a España, Stage 7 : Alhendin - Alcaudete",76.,VORGANOV Eduard,0
28/08/2014,"Vuelta a España, Stage 6 : Benalmadena - La Zubia/Cumbres Verdes",64.,VORGANOV Eduard,0
27/08/2014,"Vuelta a España, Stage 5 : Priego de Cordoba - Ronda",60.,VORGANOV Eduard,0
26/08/2014,"Vuelta a España, Stage 4 : Mairena del Alcor - Cordoba",21.,VORGANOV Eduard,0
25/08/2014,"Vuelta a España, Stage 3 : Cadiz - Arcos de la Frontera",102.,VORGANOV Eduard,0
24/08/2014,"Vuelta a España, Stage 2 : Algeciras - San Fernando",68.,VORGANOV Eduard,0
23/08/2014,"Vuelta a España, Stage 1 : Jerez De La Frontera T.T.T.",-,VORGANOV Eduard,0
9/08/2014,Tour de Pologne,48.,VORGANOV Eduard,5
9/08/2014,"Tour de Pologne, Stage 7 : Krakow - Krakow I.T.T.",58.,VORGANOV Eduard,0
8/08/2014,"Tour de Pologne, Stage 6 : Bukowina Tatrzanska - Bukowina Tatrzanska",49.,VORGANOV Eduard,0
7/08/2014,"Tour de Pologne, Stage 5 : Zakopane - Strbskie Pleso (Svk)",64.,VORGANOV Eduard,0
6/08/2014,"Tour de Pologne, Stage 4 : Tarnow - Katowice",46.,VORGANOV Eduard,0
5/08/2014,"Tour de Pologne, Stage 3 : Kielce - Rzeszow",40.,VORGANOV Eduard,0
4/08/2014,"Tour de Pologne, Stage 2 : Torun - Warszawa",37.,VORGANOV Eduard,0
3/08/2014,"Tour de Pologne, Stage 1 : Gdansk - Bydgoszcz",93.,VORGANOV Eduard,0
13/07/2014,Österreich-Rundfahrt / Tour of Austria,49.,VORGANOV Eduard,5
29/06/2014,National Championships Russia (Tula) R.R.,25.,VORGANOV Eduard,0
27/06/2014,National Championships Russia (Tula) I.T.T.,15.,VORGANOV Eduard,0
1/06/2014,Giro d'Italia,55.,VORGANOV Eduard,15
1/06/2014,"Giro d'Italia, Stage 21 : Gemona del Friuli - Trieste",50.,VORGANOV Eduard,0
31/05/2014,"Giro d'Italia, Stage 20 : Maniago - Monte Zoncolan",59.,VORGANOV Eduard,0
30/05/2014,"Giro d'Italia, Stage 19 : Bassano del Grappa - Cima Grappa I.T.T.",98.,VORGANOV Eduard,0
29/05/2014,"Giro d'Italia, Stage 18 : Belluno - Rifugio Panarotta",64.,VORGANOV Eduard,0
28/05/2014,"Giro d'Italia, Stage 17 : Sarnonico - Vittorio Veneto",26.,VORGANOV Eduard,0
27/05/2014,"Giro d'Italia, Stage 16 : Ponte di Legno - Val Martello",98.,VORGANOV Eduard,0
25/05/2014,"Giro d'Italia, Stage 15 : Valdengo - Plan di Montecampione",38.,VORGANOV Eduard,0
24/05/2014,"Giro d'Italia, Stage 14 : Aglie - Oropa",61.,VORGANOV Eduard,0
23/05/2014,"Giro d'Italia, Stage 13 : Fossano - Rivarolo Canavese",28.,VORGANOV Eduard,0
22/05/2014,"Giro d'Italia, Stage 12 : Barbaresco - Barolo I.T.T.",122.,VORGANOV Eduard,0
21/05/2014,"Giro d'Italia, Stage 11 : Collecchio - Savona",77.,VORGANOV Eduard,0
20/05/2014,"Giro d'Italia, Stage 10 : Modena - Salsomaggiore Terme",25.,VORGANOV Eduard,0
18/05/2014,"Giro d'Italia, Stage 9 : Lugo - Sestola",44.,VORGANOV Eduard,0
17/05/2014,"Giro d'Italia, Stage 8 : Foligno - Montecopiolo",57.,VORGANOV Eduard,0
16/05/2014,"Giro d'Italia, Stage 7 : Frosinone - Foligno",90.,VORGANOV Eduard,0
15/05/2014,"Giro d'Italia, Stage 6 : Sassano - Montecassino",127.,VORGANOV Eduard,0
14/05/2014,"Giro d'Italia, Stage 5 : Taranto - Viggiano",115.,VORGANOV Eduard,0
13/05/2014,"Giro d'Italia, Stage 4 : Giovinazzo - Bari",134.,VORGANOV Eduard,0
11/05/2014,"Giro d'Italia, Stage 3 : Armagh (Gbr) - Dublin (Irl)",117.,VORGANOV Eduard,0
10/05/2014,"Giro d'Italia, Stage 2 : Belfast (Gbr) - Belfast (Gbr)",131.,VORGANOV Eduard,0
9/05/2014,"Giro d'Italia, Stage 1 : Belfast (Gbr) T.T.T.",-,VORGANOV Eduard,0
1/05/2014,Rund um den Finanzplatz Eschborn - Frankfurt,41.,VORGANOV Eduard,0
27/04/2014,Liège - Bastogne - Liège,44.,VORGANOV Eduard,5
23/04/2014,Flèche Wallonne,49.,VORGANOV Eduard,5
20/04/2014,Amstel Gold Race,28.,VORGANOV Eduard,8
30/03/2014,Volta a Catalunya,75.,VORGANOV Eduard,5
30/03/2014,"Volta a Catalunya, Stage 7 : Barcelona - Barcelona",90.,VORGANOV Eduard,0
29/03/2014,"Volta a Catalunya, Stage 6 : El Vendrell - Vilanova i la Geltru",53.,VORGANOV Eduard,0
28/03/2014,"Volta a Catalunya, Stage 5 : Llanars-Vall de Camprodon - Valls",141.,VORGANOV Eduard,0
27/03/2014,"Volta a Catalunya, Stage 4 : Alp - Vallter 2000/Setcases",93.,VORGANOV Eduard,0
26/03/2014,"Volta a Catalunya, Stage 3 : Banyoles - Alp/La Molina",115.,VORGANOV Eduard,0
25/03/2014,"Volta a Catalunya, Stage 2 : Mataro - Girona",98.,VORGANOV Eduard,0
24/03/2014,"Volta a Catalunya, Stage 1 : Calella - Calella",103.,VORGANOV Eduard,0
20/03/2014,GP Nobili Rubinetterie,20.,VORGANOV Eduard,5
9/03/2014,Roma Maxima,22.,VORGANOV Eduard,0
8/03/2014,Strade Bianche,35.,VORGANOV Eduard,0
6/03/2014,GP Citta di Camaiore,16.,VORGANOV Eduard,5
23/02/2014,Volta ao Algarve,36.,VORGANOV Eduard,0
26/01/2014,Tour Down Under,16.,VORGANOV Eduard,29
26/01/2014,"Tour Down Under, Stage 6 : Adelaide, circuit race",27.,VORGANOV Eduard,0
25/01/2014,"Tour Down Under, Stage 5 : McLaren Vale - Old Willunga Hill",15.,VORGANOV Eduard,0
24/01/2014,"Tour Down Under, Stage 4 : Unley - Victor Harbor",25.,VORGANOV Eduard,0
23/01/2014,"Tour Down Under, Stage 3 : Norwood - Campbelltown",30.,VORGANOV Eduard,0
22/01/2014,"Tour Down Under, Stage 2 : Prospect - Stirling",38.,VORGANOV Eduard,0
21/01/2014,"Tour Down Under, Stage 1 : Nuriootpa - Angaston",53.,VORGANOV Eduard,0
14/10/2014,Tour of Beijing,127.,VOROBYEV Anton,5
14/10/2014,"Tour of Beijing, Stage 5 : Tiananmen Square - Bird’s Nest",93.,VOROBYEV Anton,0
13/10/2014,"Tour of Beijing, Stage 4 : Yanqing - Mentougou Miaofeng",126.,VOROBYEV Anton,0
12/10/2014,"Tour of Beijing, Stage 3 : Yanqing - Qianjiadian",128.,VOROBYEV Anton,0
11/10/2014,"Tour of Beijing, Stage 2 : Chong Li - Yan Jia Ping",112.,VOROBYEV Anton,0
10/10/2014,"Tour of Beijing, Stage 1 : Chong Li - Zhangjiakou",114.,VOROBYEV Anton,0
5/10/2014,Tour of Almaty,69.,VOROBYEV Anton,0
24/09/2014,World Championships (Ponferrada) I.T.T.,8.,VOROBYEV Anton,58
17/08/2014,"Arctic Race of Norway, Stage 4 : Tromsø - Tromsø",DNF,VOROBYEV Anton,0
9/08/2014,Tour de Pologne,115.,VOROBYEV Anton,5
9/08/2014,"Tour de Pologne, Stage 7 : Krakow - Krakow I.T.T.",17.,VOROBYEV Anton,0
8/08/2014,"Tour de Pologne, Stage 6 : Bukowina Tatrzanska - Bukowina Tatrzanska",129.,VOROBYEV Anton,0
7/08/2014,"Tour de Pologne, Stage 5 : Zakopane - Strbskie Pleso (Svk)",130.,VOROBYEV Anton,0
6/08/2014,"Tour de Pologne, Stage 4 : Tarnow - Katowice",131.,VOROBYEV Anton,0
5/08/2014,"Tour de Pologne, Stage 3 : Kielce - Rzeszow",114.,VOROBYEV Anton,0
4/08/2014,"Tour de Pologne, Stage 2 : Torun - Warszawa",124.,VOROBYEV Anton,0
3/08/2014,"Tour de Pologne, Stage 1 : Gdansk - Bydgoszcz",112.,VOROBYEV Anton,0
27/06/2014,National Championships Russia (Tula) I.T.T.,1.,VOROBYEV Anton,30
21/06/2014,"Tour de Slovénie, Stage 3 : Rogaska Slatina - Trije Kralji",DNF,VOROBYEV Anton,0
15/06/2014,"Critérium du Dauphiné, Stage 8 : Megève - Courchevel",OOT,VOROBYEV Anton,0
14/06/2014,"Critérium du Dauphiné, Stage 7 : Ville-la-Grand - Finaut/Émosson (Sui)",112.,VOROBYEV Anton,0
13/06/2014,"Critérium du Dauphiné, Stage 6 : Grenoble - Poisy",132.,VOROBYEV Anton,0
12/06/2014,"Critérium du Dauphiné, Stage 5 : Sisteron - La Mure",130.,VOROBYEV Anton,0
11/06/2014,"Critérium du Dauphiné, Stage 4 : Montélimar - Gap",117.,VOROBYEV Anton,0
10/06/2014,"Critérium du Dauphiné, Stage 3 : Ambert - Le Teil",131.,VOROBYEV Anton,0
9/06/2014,"Critérium du Dauphiné, Stage 2 : Tarare - Col du Béal",127.,VOROBYEV Anton,0
8/06/2014,"Critérium du Dauphiné, Stage 1 : Lyon - Lyon I.T.T.",59.,VOROBYEV Anton,0
1/06/2014,Bayern-Rundfahrt,78.,VOROBYEV Anton,0
31/05/2014,"Bayern-Rundfahrt, Stage 4 : Wassertrüdingen - Wassertrüdingen I.T.T.",3.,VOROBYEV Anton,10
5/03/2014,Le Samyn,110.,VOROBYEV Anton,0
16/02/2014,Tour Méditerranéen,145.,VOROBYEV Anton,0
19/10/2014,Japan Cup,2.,BOASSON HAGEN Edvald,84
14/10/2014,Tour of Beijing,21.,BOASSON HAGEN Edvald,16
14/10/2014,"Tour of Beijing, Stage 5 : Tiananmen Square - Bird’s Nest",3.,BOASSON HAGEN Edvald,14
13/10/2014,"Tour of Beijing, Stage 4 : Yanqing - Mentougou Miaofeng",28.,BOASSON HAGEN Edvald,0
12/10/2014,"Tour of Beijing, Stage 3 : Yanqing - Qianjiadian",6.,BOASSON HAGEN Edvald,3
11/10/2014,"Tour of Beijing, Stage 2 : Chong Li - Yan Jia Ping",23.,BOASSON HAGEN Edvald,0
10/10/2014,"Tour of Beijing, Stage 1 : Chong Li - Zhangjiakou",43.,BOASSON HAGEN Edvald,0
28/09/2014,World Championships (Ponferrada) R.R.,28.,BOASSON HAGEN Edvald,12
14/09/2014,GP de Montréal,47.,BOASSON HAGEN Edvald,5
12/09/2014,GP de Québec,55.,BOASSON HAGEN Edvald,5
31/08/2014,GP Ouest France - Plouay,60.,BOASSON HAGEN Edvald,5
24/08/2014,Vattenfall Cyclassics - Hamburg,15.,BOASSON HAGEN Edvald,24
17/08/2014,Eneco Tour,54.,BOASSON HAGEN Edvald,5
17/08/2014,"Eneco Tour, Stage 7 : Riemst (Bel) - Sittard",73.,BOASSON HAGEN Edvald,0
16/08/2014,"Eneco Tour, Stage 6 : Heerlen (Ned) - La Redoute",60.,BOASSON HAGEN Edvald,0
15/08/2014,"Eneco Tour, Stage 5 : Geraardsbergen - Geraardsbergen",60.,BOASSON HAGEN Edvald,0
14/08/2014,"Eneco Tour, Stage 4 : Koksijde - Ardooie",82.,BOASSON HAGEN Edvald,0
13/08/2014,"Eneco Tour, Stage 3 : Breda - Breda I.T.T.",28.,BOASSON HAGEN Edvald,0
12/08/2014,"Eneco Tour, Stage 2 : Waalwijk - Vlijmen",80.,BOASSON HAGEN Edvald,0
11/08/2014,"Eneco Tour, Stage 1 : Terneuzen - Terneuzen",40.,BOASSON HAGEN Edvald,0
9/08/2014,Tour de Pologne,61.,BOASSON HAGEN Edvald,5
9/08/2014,"Tour de Pologne, Stage 7 : Krakow - Krakow I.T.T.",46.,BOASSON HAGEN Edvald,0
8/08/2014,"Tour de Pologne, Stage 6 : Bukowina Tatrzanska - Bukowina Tatrzanska",111.,BOASSON HAGEN Edvald,0
7/08/2014,"Tour de Pologne, Stage 5 : Zakopane - Strbskie Pleso (Svk)",59.,BOASSON HAGEN Edvald,0
6/08/2014,"Tour de Pologne, Stage 4 : Tarnow - Katowice",20.,BOASSON HAGEN Edvald,0
5/08/2014,"Tour de Pologne, Stage 3 : Kielce - Rzeszow",29.,BOASSON HAGEN Edvald,0
4/08/2014,"Tour de Pologne, Stage 2 : Torun - Warszawa",20.,BOASSON HAGEN Edvald,0
3/08/2014,"Tour de Pologne, Stage 1 : Gdansk - Bydgoszcz",87.,BOASSON HAGEN Edvald,0
22/06/2014,"Route du Sud, Stage 3 : Saint-Gaudens - Castres",DNF,BOASSON HAGEN Edvald,0
27/05/2014,"Giro d'Italia, Stage 16 : Ponte di Legno - Val Martello",DNS,BOASSON HAGEN Edvald,0
25/05/2014,"Giro d'Italia, Stage 15 : Valdengo - Plan di Montecampione",131.,BOASSON HAGEN Edvald,0
24/05/2014,"Giro d'Italia, Stage 14 : Aglie - Oropa",24.,BOASSON HAGEN Edvald,0
23/05/2014,"Giro d'Italia, Stage 13 : Fossano - Rivarolo Canavese",55.,BOASSON HAGEN Edvald,0
22/05/2014,"Giro d'Italia, Stage 12 : Barbaresco - Barolo I.T.T.",23.,BOASSON HAGEN Edvald,0
21/05/2014,"Giro d'Italia, Stage 11 : Collecchio - Savona",43.,BOASSON HAGEN Edvald,0
20/05/2014,"Giro d'Italia, Stage 10 : Modena - Salsomaggiore Terme",90.,BOASSON HAGEN Edvald,0
18/05/2014,"Giro d'Italia, Stage 9 : Lugo - Sestola",147.,BOASSON HAGEN Edvald,0
17/05/2014,"Giro d'Italia, Stage 8 : Foligno - Montecopiolo",70.,BOASSON HAGEN Edvald,0
16/05/2014,"Giro d'Italia, Stage 7 : Frosinone - Foligno",96.,BOASSON HAGEN Edvald,0
15/05/2014,"Giro d'Italia, Stage 6 : Sassano - Montecassino",177.,BOASSON HAGEN Edvald,0
14/05/2014,"Giro d'Italia, Stage 5 : Taranto - Viggiano",29.,BOASSON HAGEN Edvald,0
13/05/2014,"Giro d'Italia, Stage 4 : Giovinazzo - Bari",44.,BOASSON HAGEN Edvald,0
11/05/2014,"Giro d'Italia, Stage 3 : Armagh (Gbr) - Dublin (Irl)",6.,BOASSON HAGEN Edvald,7
10/05/2014,"Giro d'Italia, Stage 2 : Belfast (Gbr) - Belfast (Gbr)",19.,BOASSON HAGEN Edvald,0
9/05/2014,"Giro d'Italia, Stage 1 : Belfast (Gbr) T.T.T.",5.,BOASSON HAGEN Edvald,2
20/04/2014,Amstel Gold Race,39.,BOASSON HAGEN Edvald,5
13/04/2014,Paris - Roubaix,21.,BOASSON HAGEN Edvald,22
9/04/2014,Scheldeprijs,141.,BOASSON HAGEN Edvald,0
6/04/2014,Ronde van Vlaanderen,22.,BOASSON HAGEN Edvald,20
30/03/2014,Gent - Wevelgem,23.,BOASSON HAGEN Edvald,13
28/03/2014,E3 Prijs Vlaanderen - Harelbeke,17.,BOASSON HAGEN Edvald,19
23/03/2014,Milano - Sanremo,29.,BOASSON HAGEN Edvald,7
16/03/2014,"Paris - Nice, Stage 8 : Nice - Nice",DNS,BOASSON HAGEN Edvald,0
15/03/2014,"Paris - Nice, Stage 7 : Mougins - Biot",153.,BOASSON HAGEN Edvald,0
14/03/2014,"Paris - Nice, Stage 6 : Saint-Saturnin-les-Avignon - Fayence",134.,BOASSON HAGEN Edvald,0
13/03/2014,"Paris - Nice, Stage 5 : Crèche-sur-Saône - Rive-de-Gier",63.,BOASSON HAGEN Edvald,0
12/03/2014,"Paris - Nice, Stage 4 : Nevers - Belleville",87.,BOASSON HAGEN Edvald,0
11/03/2014,"Paris - Nice, Stage 3 : Toucy - Magny-Cours",161.,BOASSON HAGEN Edvald,0
10/03/2014,"Paris - Nice, Stage 2 : Rambouillet - Saint-Georges-sur-Baulche",151.,BOASSON HAGEN Edvald,0
9/03/2014,"Paris - Nice, Stage 1 : Mantes-La-Jolie - Mantes-La-Jolie",109.,BOASSON HAGEN Edvald,0
2/03/2014,Kuurne - Brussel - Kuurne,38.,BOASSON HAGEN Edvald,0
1/03/2014,Omloop Het Nieuwsblad,3.,BOASSON HAGEN Edvald,72
23/02/2014,Vuelta a Andalucia / Ruta Del Sol,40.,BOASSON HAGEN Edvald,0
23/02/2014,"Vuelta a Andalucia / Ruta Del Sol, Stage 4 : Ubrique - Fuengirola",7.,BOASSON HAGEN Edvald,0
22/02/2014,"Vuelta a Andalucia / Ruta Del Sol, Stage 3 : Sanlucar la Mayor - Sevilla",7.,BOASSON HAGEN Edvald,0
19/02/2014,"Vuelta a Andalucia / Ruta Del Sol, Prologue : Almeria I.T.T.",13.,BOASSON HAGEN Edvald,0
12/02/2014,Trofeo Platja de Muro,6.,BOASSON HAGEN Edvald,28
11/02/2014,Trofeo Serra de Tramuntana,2.,BOASSON HAGEN Edvald,48
10/02/2014,Trofeo Ses Salines,13.,BOASSON HAGEN Edvald,8
14/10/2014,Tour of Beijing,91.,BOSWELL Ian,5
14/10/2014,"Tour of Beijing, Stage 5 : Tiananmen Square - Bird’s Nest",126.,BOSWELL Ian,0
13/10/2014,"Tour of Beijing, Stage 4 : Yanqing - Mentougou Miaofeng",85.,BOSWELL Ian,0
12/10/2014,"Tour of Beijing, Stage 3 : Yanqing - Qianjiadian",92.,BOSWELL Ian,0
11/10/2014,"Tour of Beijing, Stage 2 : Chong Li - Yan Jia Ping",128.,BOSWELL Ian,0
10/10/2014,"Tour of Beijing, Stage 1 : Chong Li - Zhangjiakou",93.,BOSWELL Ian,0
14/09/2014,GP de Montréal,105.,BOSWELL Ian,5
12/09/2014,GP de Québec,95.,BOSWELL Ian,5
31/08/2014,GP Ouest France - Plouay,DNF,BOSWELL Ian,0
24/08/2014,Vattenfall Cyclassics - Hamburg,112.,BOSWELL Ian,5
2/08/2014,Clasica San Sebastian,DNF,BOSWELL Ian,0
13/07/2014,Österreich-Rundfahrt / Tour of Austria,53.,BOSWELL Ian,0
22/06/2014,Route du Sud,9.,BOSWELL Ian,30
21/06/2014,"Route du Sud, Stage 2 : Bagnères-de-Bigorre - Val Louron",9.,BOSWELL Ian,0
20/06/2014,"Route du Sud, Stage 1 : Lectoure - Payolle-en-Campan",8.,BOSWELL Ian,0
1/06/2014,"Bayern-Rundfahrt, Stage 5 : Wassertrüdingen - Nürnberg",DNF,BOSWELL Ian,0
18/05/2014,Tour of California,72.,BOSWELL Ian,0
27/04/2014,Liège - Bastogne - Liège,DNF,BOSWELL Ian,0
25/04/2014,Giro del Trentino,59.,BOSWELL Ian,0
20/04/2014,Amstel Gold Race,DNF,BOSWELL Ian,0
30/03/2014,Settimana Coppi e Bartali,45.,BOSWELL Ian,0
19/03/2014,Nokere Koerse,138.,BOSWELL Ian,0
9/03/2014,Roma Maxima,89.,BOSWELL Ian,0
8/03/2014,Strade Bianche,99.,BOSWELL Ian,0
6/03/2014,GP Citta di Camaiore,77.,BOSWELL Ian,0
23/02/2014,Tour du Haut-Var,85.,BOSWELL Ian,0
10/02/2014,Trofeo Ses Salines,136.,BOSWELL Ian,0
9/02/2014,Trofeo Palma,174.,BOSWELL Ian,0
14/10/2014,Tour of Beijing,38.,CATALDO Dario,5
14/10/2014,"Tour of Beijing, Stage 5 : Tiananmen Square - Bird’s Nest",61.,CATALDO Dario,0
13/10/2014,"Tour of Beijing, Stage 4 : Yanqing - Mentougou Miaofeng",53.,CATALDO Dario,0
